date,nav,cash,n_positions,csi300_nav
2024-01-23,34111870.01047174,34111870.01047174,0,630224.482615963
2024-01-24,34111870.01047174,34111870.01047174,0,639034.5909748971
2024-01-25,34111870.01047174,34111870.01047174,0,651867.4670402886
2024-01-26,34111870.01047174,34111870.01047174,0,650093.0008250342
2024-01-29,34111870.01047174,34111870.01047174,0,644270.2970075491
2024-01-30,34111870.01047174,34111870.01047174,0,632780.9460423829
2024-01-31,34111870.01047174,34111870.01047174,0,626991.4245003258
2024-02-01,34111870.01047174,34111870.01047174,0,627451.5964863922
2024-02-02,34111870.01047174,34111870.01047174,0,620026.0030973298
2024-02-05,34111870.01047174,34111870.01047174,0,624080.0487879424
2024-02-06,34111870.01047174,34111870.01047174,0,645777.6387645149
2024-02-07,34111870.01047174,34111870.01047174,0,652005.9090158194
2024-02-08,34111870.01047174,34111870.01047174,0,656159.4063181528
2024-02-19,34111870.01047174,34111870.01047174,0,663741.0087697374
2024-02-20,34111870.01047174,34111870.01047174,0,665113.8123482816
2024-02-21,34111870.01047174,34111870.01047174,0,674087.6897566745
2024-02-22,34111870.01047174,34111870.01047174,0,679898.6345755501
2024-02-23,34111870.01047174,34111870.01047174,0,680497.2961444291
2024-02-26,34111870.01047174,34111870.01047174,0,673403.239865957
2024-02-27,34111870.01047174,34111870.01047174,0,681482.0527688633
2024-02-28,34111870.01047174,34111870.01047174,0,672798.7226014143
2024-02-29,34111870.01047174,34111870.01047174,0,685633.5981726422
2024-03-01,34111870.01047174,34111870.01047174,0,689868.9799997049
2024-03-04,34111870.01047174,34111870.01047174,0,690467.6415685838
2024-03-05,34111870.01047174,34111870.01047174,0,695272.4064862065
2024-03-06,34111870.01047174,34111870.01047174,0,692452.7223986072
2024-03-07,34111870.01047174,34111870.01047174,0,688293.36940061
2024-03-08,34111870.01047174,34111870.01047174,0,691255.3992608493
2024-03-11,34111870.01047174,34111870.01047174,0,699903.6428615976
2024-03-12,34111870.01047174,34111870.01047174,0,701508.4843317294
2024-03-13,34106761.97449972,30701404.65981771,1,696608.1715994952
2024-03-14,34026478.439877525,30701404.65981771,1,694630.8507564083
2024-03-15,34005903.469233334,34005903.469233334,0,696146.0001075924
2024-03-18,34000810.49495298,30605494.30804807,1,702686.2884839413
2024-03-19,33971540.48519689,30605494.30804807,1,697635.7747775669
2024-03-20,33981297.319942296,30605494.30804807,1,699147.0203316419
2024-03-21,33991053.66020757,30605494.30804807,1,698310.5127827933
2024-03-22,33947007.26381379,33947007.26381379,0,691272.9663478407
2024-03-25,33947007.26381379,33947007.26381379,0,687521.1792894994
2024-03-26,33941923.019644774,30552426.90696434,1,691029.2170649254
2024-03-27,33924451.11708359,30552426.90696434,1,683042.0481795213
2024-03-28,33936099.149701156,30552426.90696434,1,686585.1725216482
2024-03-29,33971042.36936287,30552426.90696434,1,689806.5668532396
2024-04-01,33956514.83833259,16964474.856728975,5,701149.6682486567
2024-04-02,33815280.51169914,13586828.527436677,6,698230.5325493367
2024-04-03,33754530.73881668,13586828.527436677,6,695718.9627896725
2024-04-08,33210967.465271324,23152944.93857798,3,689597.9041370251
2024-04-09,33406662.46197676,19812272.722511046,4,689028.5210464651
2024-04-10,33353759.148292296,19812272.722511046,4,683416.4318437491
2024-04-11,33379217.157092422,23025298.450007766,3,683324.7878262467
2024-04-12,33587407.519831985,23025298.450007766,3,677786.8231613234
2024-04-15,33510161.09696898,23025298.450007766,3,692068.5792416065
2024-04-16,33150564.553188078,26140776.11720442,2,684664.4567366446
2024-04-17,33499148.32789444,22791773.75132584,3,695250.9356021059
2024-04-18,33428213.583014112,19448701.698730092,4,696108.9616423369
2024-04-19,33344502.679958828,12785081.043162828,6,690621.6511252695
2024-04-22,33524491.667556576,16065352.022957617,5,688523.4553936432
2024-04-23,33541950.09817317,12978490.069548637,6,683710.882881802
2024-04-24,33666417.24761556,6245890.374837618,8,686713.9026116879
2024-04-25,33814542.35971177,9884391.692306643,7,688402.5805051037
2024-04-26,34724641.24308832,32.59283311851323,10,698930.5976284909
2024-04-29,36241730.73295362,32.59283311851323,10,706660.3539410974
2024-04-30,36627357.27921732,32.59283311851323,10,702853.9613305093
2024-05-06,37524877.47300871,32.59283311851323,10,713284.4787407303
2024-05-07,37512282.38302477,32.59283311851323,10,713504.8528482723
2024-05-08,38038668.11020528,3384757.4779764228,9,707890.8117470015
2024-05-09,38322246.78844552,9927362.975898784,7,714587.1091858726
2024-05-10,38494806.32075543,13606845.591013378,6,714922.5024862903
2024-05-13,38174206.19450016,9938612.958339885,7,714612.4362598006
2024-05-14,38317159.714995794,114.24432890722528,10,713122.6615898262
2024-05-15,37574241.29645789,7304008.370613698,8,707079.6312720808
2024-05-16,37372722.57066476,3365826.3564656996,9,709868.1325900884
2024-05-17,37594477.2300864,249.90026004472747,10,717202.0343543667
2024-05-20,37701909.097823024,135122.10307967756,10,719735.0749981314
2024-05-21,37908144.97371566,135122.10307967756,10,716849.0739669577
2024-05-22,38215200.696715236,135122.10307967756,10,718465.6268284172
2024-05-23,37751847.69578164,14893098.454667976,6,710146.9684397047
2024-05-24,37227631.20671566,22272629.44775875,4,702286.5301385039
2024-05-27,37514423.56918828,22439206.803784538,4,708961.3566932745
2024-05-28,37290531.05380728,10975043.410279296,7,703786.0643012512
2024-05-29,37191608.968868755,11171401.092949413,7,704634.3308487093
2024-05-30,37536543.95877239,258.4931981298141,10,700888.3994860317
2024-05-31,37444240.56106007,307.8057805276476,10,698082.3310810328
2024-06-03,37458665.90592816,2537.260031245183,10,699804.1912498767
2024-06-04,37529690.49786832,129.60070874495432,10,705053.5605724108
2024-06-05,37541521.422335505,3688757.040068505,9,700981.9954020887
2024-06-06,37393034.53112385,7086710.189349864,8,700486.6892420397
2024-06-07,37140413.94141829,18188124.204241395,5,696949.4205955766
2024-06-11,37627531.6020838,18188124.204241395,5,690859.5447125211
2024-06-12,37875334.64837649,10470758.32238772,7,691101.3897041635
2024-06-13,37769959.40366366,10470758.32238772,7,687593.3043214558
2024-06-14,37479999.86743681,10353424.692056106,7,690596.3240513416
2024-06-17,37342060.74037306,10353424.692056106,7,689556.9618746606
2024-06-18,37380745.33171399,18519942.371604275,5,691388.0331479983
2024-06-19,37092839.704360604,18324769.095649365,5,688104.2256699415
2024-06-20,37051010.51539772,133.0280720507726,10,683137.5959941329
2024-06-21,37219423.52563198,16618.541682318784,10,681643.9175270492
2024-06-24,36803795.98533135,3700012.954392248,9,677975.9668919919
2024-06-25,36977139.875155024,7321581.155520015,8,674288.4972713887
2024-06-26,36985324.07828956,10949376.161257321,7,678648.7053913819
2024-06-27,37164558.41729046,7232426.636332279,8,673551.4413342607
2024-06-28,37519060.59445555,458.6627166918479,10,675021.6970186892
2024-07-01,38093107.15123827,458.6627166918479,10,678243.0913502806
2024-07-02,38537866.211144276,458.6627166918479,10,676997.0659632215
2024-07-03,38438868.24225599,458.6627166918479,10,675362.9460147707
2024-07-04,38429101.82619179,3665752.348280793,9,671930.984675692
2024-07-05,38429101.82619179,3665752.348280793,9,669054.7431372913
2024-07-08,38317322.79686852,18618873.606538016,5,663341.2504243
2024-07-09,38553650.39023693,18712464.516299326,5,670760.9881176986
2024-07-10,38287330.77016027,18886438.816310484,5,668647.1771976354
2024-07-11,38398105.28768342,7365676.027572565,8,676291.1451884034
2024-07-12,38254392.81961701,7769563.298294762,8,677115.9889532063
2024-07-15,38383750.9418596,91478.55647695344,10,677866.7557874982
2024-07-16,38515923.89415395,91478.55647695344,10,682162.5988624716
2024-07-17,38622964.30109632,91478.55647695344,10,682806.1064908244
2024-07-18,38979332.21391332,91478.55647695344,10,686579.3168259844
2024-07-19,39217023.908029914,91478.55647695344,10,690106.8735869563
2024-07-22,39132343.498525776,11471811.847553411,7,685407.3683694362
2024-07-23,38689857.051234215,19064156.77180764,5,670774.6038002989
2024-07-24,38698470.27906053,22850055.8667051,4,666541.1738717906
2024-07-25,38615941.19199795,22815510.480966993,4,662855.7037570239
2024-07-26,38761833.28482422,26655521.181648105,3,664809.6018174556
2024-07-29,38935881.62171158,26655521.181648105,3,661192.3529375358
2024-07-30,38828141.02646622,26655521.181648105,3,657027.1442438749
2024-07-31,38956346.75394806,26655521.181648105,3,671203.6406240553
2024-08-01,38784980.712559834,26887453.2310039,3,666755.6922836689
2024-08-02,38637179.15516199,26887453.2310039,3,659954.0875374133
2024-08-05,38489879.01363203,38489879.01363203,0,651945.4953751906
2024-08-06,38489879.01363203,38489879.01363203,0,651879.1784316162
2024-08-07,38489879.01363203,38489879.01363203,0,651588.6311906724
2024-08-08,38489879.01363203,38489879.01363203,0,651871.3708373978
2024-08-09,38484114.78677417,34641296.88153888,1,649665.9158998324
2024-08-12,38489973.08459903,34641296.88153888,1,648540.8130085946
2024-08-13,38525207.476163834,30788380.363489117,2,650204.1162208007
2024-08-14,38542544.37008673,26933801.84374625,3,645299.8996914572
2024-08-15,38663537.09307486,26933801.84374625,3,651678.3233096201
2024-08-16,38646946.01021582,26933801.84374625,3,652395.9078684839
2024-08-19,38773888.44118887,26933801.84374625,3,654607.2185017131
2024-08-20,38700024.04499823,26933801.84374625,3,649874.5786160468
2024-08-21,38669535.763926424,34669999.38792697,1,647717.8735350644
2024-08-22,38718415.883250155,34669999.38792697,1,646060.3784112403
2024-08-23,38830552.37740985,34669999.38792697,1,648800.1298726648
2024-08-26,38807487.422681846,30788743.166042365,2,648220.9872893319
2024-08-27,38829699.07503556,26905233.07016324,3,644537.4690731196
2024-08-28,38852998.336026475,30720489.231107045,2,640865.614640953
2024-08-29,38522870.37558611,38522870.37558611,0,639145.7063706636
2024-08-30,38522870.37558611,38522870.37558611,0,647676.9312726997
2024-09-02,38522870.37558611,38522870.37558611,0,636675.0788733641
2024-09-03,38522870.37558611,38522870.37558611,0,638316.9588087515
2024-09-04,38522870.37558611,38522870.37558611,0,634169.3172020819
2024-09-05,38522870.37558611,38522870.37558611,0,635261.3330324554
2024-09-06,38522870.37558611,38522870.37558611,0,630111.415321642
2024-09-09,38522870.37558611,38522870.37558611,0,622623.4087861143
2024-09-10,38522870.37558611,38522870.37558611,0,623171.3685998556
2024-09-11,38522870.37558611,38522870.37558611,0,621293.4993684895
2024-09-12,38522870.37558611,38522870.37558611,0,618629.8243434123
2024-09-13,38522870.37558611,38522870.37558611,0,616051.9376401737
2024-09-18,38522870.37558611,38522870.37558611,0,618345.1327981323
2024-09-19,38522870.37558611,38522870.37558611,0,623225.9741521025
2024-09-20,38522870.37558611,38522870.37558611,0,624202.9231823183
2024-09-23,38522870.37558611,38522870.37558611,0,626486.3588475039
2024-09-24,38522870.37558611,38522870.37558611,0,653620.5099787243
2024-09-25,38522870.37558611,38522870.37558611,0,663296.404364826
2024-09-26,38522870.37558611,38522870.37558611,0,691335.3794943059
2024-09-27,38522870.37558611,38522870.37558611,0,722215.4619882038
2024-09-30,38522870.37558611,38522870.37558611,0,783478.4641319597
2024-10-08,38522870.37558611,38522870.37558611,0,829937.0774556192
2024-10-09,38522870.37558611,38522870.37558611,0,771413.826773288
2024-10-10,38522870.37558611,38522870.37558611,0,779566.764213987
2024-10-11,38522870.37558611,38522870.37558611,0,757995.904821618
2024-10-14,38522870.37558611,38522870.37558611,0,772459.0446456329
2024-10-15,38522870.37558611,38522870.37558611,0,751915.8360386171
2024-10-16,38522870.37558611,38522870.37558611,0,747157.8690790228
2024-10-17,38522870.37558611,38522870.37558611,0,738700.7211074977
2024-10-18,38522870.37558611,38522870.37558611,0,765417.5944135712
2024-10-21,38522870.37558611,38522870.37558611,0,767361.7329812299
2024-10-22,38522870.37558611,38522870.37558611,0,771764.8352621424
2024-10-23,38522870.37558611,38522870.37558611,0,774773.6630804102
2024-10-24,38522870.37558611,38522870.37558611,0,766119.61139128
2024-10-25,38522870.37558611,38522870.37558611,0,771499.6150951266
2024-10-28,38522870.37558611,38522870.37558611,0,773008.9087506469
2024-10-29,38522870.37558611,38522870.37558611,0,765304.4795119682
2024-10-30,38522870.37558611,38522870.37558611,0,758440.5092265293
2024-10-31,38522870.37558611,38522870.37558611,0,758750.5754530189
2024-11-01,38522870.37558611,38522870.37558611,0,758551.6722295776
2024-11-04,38522870.37558611,38522870.37558611,0,769225.9389227139
2024-11-05,38522870.37558611,38522870.37558611,0,788688.8430906838
2024-11-06,38522870.37558611,38522870.37558611,0,784732.2971132372
2024-11-07,38522870.37558611,38522870.37558611,0,808409.1598314513
2024-11-08,38522870.37558611,38522870.37558611,0,800287.3575530619
2024-11-11,38522870.37558611,38522870.37558611,0,805567.9572524695
2024-11-12,38522870.37558611,38522870.37558611,0,796716.9542384525
2024-11-13,38522870.37558611,38522870.37558611,0,801621.2183750778
2024-11-14,38522870.37558611,38522870.37558611,0,787723.6054517955
2024-11-15,38522870.37558611,38522870.37558611,0,773919.5884445701
2024-11-18,38522870.37558611,38522870.37558611,0,770321.8109429147
2024-11-19,38522870.37558611,38522870.37558611,0,775491.2476392739
2024-11-20,38522870.37558611,38522870.37558611,0,777222.8673008909
2024-11-21,38522870.37558611,38522870.37558611,0,777911.2209887175
2024-11-22,38522870.37558611,38522870.37558611,0,753809.2728511381
2024-11-25,38522870.37558611,38522870.37558611,0,750375.359613505
2024-11-26,38522870.37558611,38522870.37558611,0,748832.8836825566
2024-11-27,38522870.37558611,38522870.37558611,0,761870.566274335
2024-11-28,38522870.37558611,38522870.37558611,0,755145.0379644269
2024-11-29,38522870.37558611,38522870.37558611,0,763730.8684187098
2024-12-02,38522870.37558611,38522870.37558611,0,769785.5625205009
2024-12-03,38522870.37558611,38522870.37558611,0,770616.2619809676
2024-12-04,38522870.37558611,38522870.37558611,0,766456.9565902522
2024-12-05,38522870.37558611,38522870.37558611,0,764707.8174489257
2024-12-06,38522870.37558611,38522870.37558611,0,774759.999790528
2024-12-09,38522870.37558611,38522870.37558611,0,773478.887836768
2024-12-10,38522870.37558611,38522870.37558611,0,779147.4868830037
2024-12-11,38517101.25403676,34671020.22114072,1,777819.5769712152
2024-12-12,38511311.527725846,26967092.463108685,3,785555.1889794855
2024-12-13,38241840.0850741,26967092.463108685,3,766967.8303314563
2024-12-16,38107476.97439895,34302125.17166839,1,762806.5730421862
2024-12-17,38063737.64911399,34302125.17166839,1,764793.6057707643
2024-12-18,38041478.226171024,34242473.04657508,1,768666.267717645
2024-12-19,38003232.80514289,34242473.04657508,1,769362.4289996901
2024-12-20,37972133.49437054,37972133.49437054,0,765907.0448779564
2024-12-23,37972133.49437054,37972133.49437054,0,767043.9067678036
2024-12-24,37972133.49437054,37972133.49437054,0,776817.2532597895
2024-12-25,37966446.2412134,34174944.13645419,1,777195.5407211265
2024-12-26,37878781.88579234,34174944.13645419,1,777556.308702754
2024-12-27,37889434.32885767,34106045.9564364,1,776298.5719243672
2024-12-30,37879209.09434915,34106045.9564364,1,779812.465395457
2024-12-31,37689768.68399406,37689768.68399406,0,767305.1755304284
2025-01-02,37689768.68399406,37689768.68399406,0,744975.7893168307
2025-01-03,37689768.68399406,37689768.68399406,0,736154.0171738509
2025-01-06,37689768.68399406,37689768.68399406,0,734946.9821506018
2025-01-07,37689768.68399406,37689768.68399406,0,740239.2932413369
2025-01-08,37689768.68399406,37689768.68399406,0,738895.72053383
2025-01-09,37689768.68399406,37689768.68399406,0,737074.4087532653
2025-01-10,37689768.68399406,37689768.68399406,0,727831.4549880292
2025-01-13,37689768.68399406,37689768.68399406,0,725887.3164203704
2025-01-14,37689768.68399406,37689768.68399406,0,745003.1158965951
2025-01-15,37689768.68399406,37689768.68399406,0,740223.6780529002
2025-01-16,37684125.032977305,33921691.02180406,1,741071.8969930765
2025-01-17,37683623.95197609,30153155.28918961,2,743404.1301221269
2025-01-20,37682475.64317444,30153155.28918961,2,746785.3897060679
2025-01-21,37671638.13750008,30153155.28918961,2,747356.7723024643
2025-01-22,37591639.45433357,30153155.28918961,2,740416.725580678
2025-01-23,37671995.19656533,33889402.71919602,1,741727.1160127568
2025-01-24,37671995.19656533,33889402.71919602,1,747405.5221590473
2025-01-27,37777066.9846856,33889402.71919602,1,744328.4254986505
2025-02-05,37619458.97830361,33889402.71919602,1,740038.438119341
2025-02-06,37640092.27716683,37640092.27716683,0,749349.6607267061
2025-02-07,37640092.27716683,37640092.27716683,0,759074.2573621091
2025-02-10,37640092.27716683,37640092.27716683,0,760704.4735134507
2025-02-11,37640092.27716683,37640092.27716683,0,757210.0514206252
2025-02-12,37640092.27716683,37640092.27716683,0,764370.4722499534
2025-02-13,37640092.27716683,37640092.27716683,0,761500.0387999347
2025-02-14,37640092.27716683,37640092.27716683,0,768104.6922213034
2025-02-17,37640092.27716683,37640092.27716683,0,769740.716461027
2025-02-18,37640092.27716683,37640092.27716683,0,762989.861077191
2025-02-19,37640092.27716683,37640092.27716683,0,768328.9225186728
2025-02-20,37640092.27716683,37640092.27716683,0,766133.2270738803
2025-02-21,37640092.27716683,37640092.27716683,0,775793.5062715453
2025-02-24,37640092.27716683,37640092.27716683,0,774093.1169868018
2025-02-25,37640092.27716683,37640092.27716683,0,765499.4789383005
2025-02-26,37640092.27716683,37640092.27716683,0,772186.0168843985
2025-02-27,37640092.27716683,37640092.27716683,0,773781.1464690393
2025-02-28,37640092.27716683,37640092.27716683,0,758557.5279252414
2025-03-03,37640092.27716683,37640092.27716683,0,758249.4135973062
2025-03-04,37640092.27716683,37640092.27716683,0,757615.6654617264
2025-03-05,37640092.27716683,37640092.27716683,0,760998.9245515037
2025-03-06,37640092.27716683,37640092.27716683,0,771464.5285284256
2025-03-07,37640092.27716683,37640092.27716683,0,769079.6893529646
2025-03-10,37640092.27716683,37640092.27716683,0,766113.7556956161
2025-03-11,37640092.27716683,37640092.27716683,0,768574.6237001427
2025-03-12,37617543.96026551,22585332.69272267,4,765807.5932662355
2025-03-13,37565318.28167741,15071812.169006508,6,762755.8712870486
2025-03-14,38027635.18849785,1024.6707099121995,10,781276.9129915035
2025-03-17,38159535.33021385,1024.6707099121995,10,779371.7647876549
2025-03-18,38461498.52981333,826.3779139919207,10,781503.0951874275
2025-03-19,38322209.35773615,826.3779139919207,10,781980.8342604851
2025-03-20,38263954.35062868,7537703.784575288,8,775120.7677721553
2025-03-21,38272698.302432075,11144952.466841714,7,763364.2447414186
2025-03-24,38231394.742039554,18681393.95163428,5,767293.5117463827
2025-03-25,38316494.62990889,381.5097344778478,10,766796.2536877791
2025-03-26,38380748.187770545,370768.7867543115,10,764272.9725367874
2025-03-27,38496670.96690148,370768.7867543115,10,766817.6769645978
2025-03-28,38373619.09284075,7891276.174492443,8,763455.8887589211
2025-03-31,38392135.015658416,7813715.862063443,8,758023.2314013822
2025-04-01,38711439.66363007,31216.34643608192,10,758095.3564333386
2025-04-02,38526391.195660174,31216.34643608192,10,757453.8007035404
2025-04-03,38918145.00802094,31216.34643608192,10,752990.2847819992
2025-04-07,36779518.5951667,22479735.43033172,4,699938.7294282985
2025-04-08,37169049.518357486,14702992.53812906,6,711896.1075810312
2025-04-09,37471122.9602699,14532559.340370147,6,718921.9426246561
2025-04-10,37435517.06830978,7043698.928136818,8,728346.2801336241
2025-04-11,37235330.50951675,187.49800637783483,10,731349.2522562281
2025-04-14,37309620.50137311,13611.813316641375,10,733030.1225554255
2025-04-15,37087172.013681896,303608.5828600023,10,733437.6884950815
2025-04-16,37376349.26491273,362862.48683227086,10,735697.7489848937
2025-04-17,37492970.72151917,299834.2169167432,10,735580.7302861817
2025-04-18,37343831.006233394,369320.84583491366,10,735639.2396355377
2025-04-21,37144975.70081335,11013037.584024493,7,738049.4058849266
2025-04-22,37210880.94044057,14771607.488349356,6,737868.0697484764
2025-04-23,37232555.08197321,14740156.32871164,6,738439.404737591
2025-04-24,37042713.00432943,22048183.663680777,4,737948.0499819331
2025-04-25,37084330.04987496,25685675.359227832,3,738460.8756216916
2025-04-28,37165850.65736717,29493614.142989572,2,737413.753458074
2025-04-29,37179103.94878334,29493614.142989572,2,736138.4495926959
2025-04-30,37271218.60723442,29493614.142989572,2,735259.0002756462
2025-05-06,37231594.15369402,25769902.954856265,3,742663.122780608
2025-05-07,37138324.093855865,22207778.84481097,4,747165.6290659594
2025-05-08,37227983.6138382,22207778.84481097,4,751313.270672629
2025-05-09,37014244.13106175,18505818.11805697,5,749998.9764434409
2025-05-12,37103007.72938672,18670765.405070215,5,758666.739029735
2025-05-13,37191087.461900145,18670765.405070215,5,759768.4667455995
2025-05-14,37276629.39116898,18670765.405070215,5,768923.6802904425
2025-05-15,37017384.549895674,22254641.58957377,4,761901.7490439267
2025-05-16,36822456.491299585,33132011.983176187,1,758370.3360931274
2025-05-19,36828846.09870737,36828846.09870737,0,756042.0067611862
2025-05-20,36828846.09870737,36828846.09870737,0,760140.8985112726
2025-05-21,36823331.10905178,33146671.338658407,1,763691.8304476179
2025-05-22,36884477.54612453,33146671.338658407,1,763202.4275905145
2025-05-23,36845028.20644863,33146671.338658407,1,757040.4266755026
2025-05-26,36837138.10196407,33146671.338658407,1,752719.2565266013
2025-05-27,36878559.86919887,33146671.338658407,1,748680.7784171435
2025-05-28,36904201.82171352,33146671.338658407,1,748064.5973685551
2025-05-29,36920377.78806332,29460396.17623928,2,752444.2768668125
2025-05-30,36906634.33198574,29460396.17623928,2,748842.6431753295
2025-06-03,36898050.48589352,29460396.17623928,2,751139.7421303972
2025-06-04,36924998.66389172,25767879.34101956,3,754402.0787243533
2025-06-05,36899594.39066784,25767879.34101956,3,756121.9869946428
2025-06-06,36858935.64486162,29563102.631851602,2,755423.8738140431
2025-06-09,37008826.01775782,29563102.631851602,2,757621.5211573901
2025-06-10,36905327.659508154,29563102.631851602,2,753764.4267916643
2025-06-11,36893298.34164355,33201382.98152659,1,759450.5929248914
2025-06-12,36858230.08159111,36858230.08159111,0,758976.7576489429
2025-06-13,36858230.08159111,36858230.08159111,0,753512.8699145305
2025-06-16,36858230.08159111,36858230.08159111,0,755388.7872473422
2025-06-17,36858230.08159111,36858230.08159111,0,754721.8568363343
2025-06-18,36858230.08159111,36858230.08159111,0,755616.9213418207
2025-06-19,36858230.08159111,36858230.08159111,0,749400.3624818437
2025-06-20,36858230.08159111,36858230.08159111,0,750092.5723594978
2025-06-23,36858230.08159111,36858230.08159111,0,752288.2678042903
2025-06-24,36836150.72437195,22116579.244932212,4,761283.6160967838
2025-06-25,36983835.05003761,18420463.161829222,5,772211.3915656083
2025-06-26,36806283.03666423,18420463.161829222,5,769471.6401041838
2025-06-27,36895975.63295673,18420463.161829222,5,764740.9521170721
2025-06-30,37115053.446582064,18420463.161829222,5,767533.3572321888
2025-07-01,37050442.888286814,18420463.161829222,5,768835.9400700494
2025-07-02,37270589.90928711,14694976.219220769,6,769017.2762064994
2025-07-03,37279723.844452515,14694976.219220769,6,773771.3869762664
2025-07-04,37160778.8618357,18323988.46450161,5,776526.7060188458
2025-07-07,37108661.36297726,25501058.470578425,3,773207.8119740883
2025-07-08,37494123.67157482,25501058.470578425,3,779695.446696745
2025-07-09,37446510.25921254,21760866.703094523,4,778320.6912196463
2025-07-10,37644105.3517714,21760866.703094523,4,781951.603389448
2025-07-11,37591121.01992421,14254325.194156688,6,782885.6582587446
2025-07-14,37449594.152514204,18190509.55049203,5,783443.329957977
2025-07-15,37142232.9119469,29454373.70364917,2,783714.4058206567
2025-07-16,37168674.174520575,37168674.174520575,0,781401.6916771522
2025-07-17,37168674.174520575,37168674.174520575,0,786723.2336389245
2025-07-18,37163107.28315236,33451846.371008173,1,791414.9312622262
2025-07-21,37315451.35391547,29724869.34681727,2,796691.6271645246
2025-07-22,37498838.90896379,25974622.50857889,3,803194.8294683362
2025-07-23,37439307.89654657,22232596.46532938,4,803352.7904294129
2025-07-24,37944177.77197626,14644939.900841981,6,809060.4274467406
2025-07-25,37764093.69054106,14644939.900841981,6,804793.8628500862
2025-07-28,37544033.65745762,14621245.713522224,6,806482.4931362201
2025-07-29,37474848.81227729,22321241.126759022,4,809641.5219286281
2025-07-30,37285312.5553961,33486800.458228134,1,809489.464270497
2025-07-31,37294864.47037413,33486800.458228134,1,794737.7291040928
2025-08-01,37292331.67112257,37292331.67112257,0,790709.0104874081
2025-08-04,37292331.67112257,37292331.67112257,0,793784.1552492502
2025-08-05,37286760.28220656,33572501.00486281,1,800170.4340689135
2025-08-06,37320932.48789003,26108493.512079023,3,802126.236420618
2025-08-07,37547065.52480716,252.30788249662146,10,802358.2743122057
2025-08-08,38086253.540697284,252.30788249662146,10,800466.837005521
2025-08-11,38610855.59736747,252.30788249662146,10,803887.0393459902
2025-08-12,38292288.37732816,10876913.612814184,7,808044.4880527146
2025-08-13,38567895.96614385,10876913.612814184,7,814430.7192650959
2025-08-14,38801827.64108834,10831947.864753576,7,813793.0673324069
2025-08-15,39637833.696427725,14835057.261624714,6,819455.8582902607
2025-08-18,40156420.141630545,2794193.733029742,9,826682.5484558817
2025-08-19,40429885.48277129,629.5588087025099,10,823554.7500403472
2025-08-20,40127290.62968005,629.5588087025099,10,832920.5305926773
2025-08-21,39690188.47559661,52368.80598038435,10,836171.1557953059
2025-08-22,39804515.34290312,1080591.9704556349,10,853707.4884826083
2025-08-25,40543562.14716433,1080591.9704556349,10,871495.3780470446
2025-08-26,40639004.59494589,1080591.9704556349,10,868252.4652240708
2025-08-27,40752128.63179515,7876510.779190768,8,855292.8109671944
2025-08-28,40849108.73063435,19681516.829320084,5,870434.4973789812
2025-08-29,41041439.76731076,27855519.33289542,3,876865.5746508363
2025-09-01,41250464.525196694,27855519.33289542,3,882120.847276316
2025-09-02,41112865.49729433,23743765.107754134,4,875635.2120594957
2025-09-03,41287932.06614485,19614458.415462874,5,869664.3067737069
2025-09-04,41358379.310095,28353957.997953575,3,851213.4382026537
2025-09-05,41912748.01280629,19974784.129024856,5,869761.806486873
2025-09-08,42021212.73875596,401.46060348907486,10,871173.5528219454
2025-09-09,42221470.828679815,401.46060348907486,10,865068.1093577349
2025-09-10,41574889.08400895,401.46060348907486,10,866844.6226861076
2025-09-11,41659706.31802465,613371.5689935815,10,886865.1985533099
2025-09-12,41740453.57842747,313.11273876577616,10,881787.4058744529
2025-09-15,41936345.09072262,12413496.632623257,7,883944.1109554353
2025-09-16,42141101.72586399,12413496.632623257,7,882048.6746370778
2025-09-17,42116268.053551875,3990684.4427311076,9,887446.2930351975
2025-09-18,41751889.3121108,20110687.153659716,5,877128.8429192976
2025-09-19,41703453.00205468,24162503.825695504,4,877871.8021593711
2025-09-22,41455649.75304705,20016715.331650794,5,881906.3288644378
2025-09-23,41688860.80904549,28105657.584100425,3,881354.4652535873
2025-09-24,41564442.19492677,24189925.685393844,4,890380.9963156724
2025-09-25,41344022.9568379,16396258.633412607,6,895727.9605659363
2025-09-26,41465642.403115,3953986.328066547,9,887257.1016972472
2025-09-29,41610908.49294282,279.78653527004644,10,900907.061540505
2025-09-30,41610290.89777201,558.9299890352413,10,904931.8763600806
2025-10-09,42256238.13492983,558.9299890352413,10,918345.8945146415
2025-10-10,42426182.47517203,2186.6919860676862,10,900279.2167078708
2025-10-13,42071447.87234228,4126717.826642211,9,895823.460773266
2025-10-14,42591748.018922955,8323118.865575941,8,885114.1075134288
2025-10-15,42736861.64425789,4049295.3733342728,9,898223.9151371637
2025-10-16,42779391.55109621,202.5989840105176,10,900589.2353270787
2025-10-17,42261577.655619204,16479039.297455367,6,880272.2565232688
2025-10-20,42518024.6328405,24846429.330640182,4,884950.3384639701
2025-10-21,42415872.28865276,20604549.855371818,5,898532.0294650989
2025-10-22,42474518.75786129,16825692.56557766,6,895548.4811134771
2025-10-23,42538910.88746148,305.2934940424748,10,898235.6265284913
2025-10-24,42428466.52081567,305.2934940424748,10,908829.9605954528
2025-10-27,42625822.3549183,305.2934940424748,10,919621.1983800194
2025-10-28,42252633.86873747,4102797.573609601,9,914931.5002625542
