date,nav,cash,n_positions,kospi_nav,kospi200_nav
2018-07-24,283657977.8170117,161044007.948155,4,108187869.78739153,108281725.23727511
2018-07-25,283869152.92104626,189511967.28025112,3,107847677.24885298,108047198.50489211
2018-07-26,286236534.1108372,189511967.28025112,3,108608247.17810999,108816739.34552385
2018-07-27,287655226.0915148,160742135.6598734,4,108889605.86061119,109120891.20158306
2018-07-30,287646263.03949964,160742135.6598734,4,108819384.80663116,108941331.67210232
2018-07-31,288076566.58673334,191864932.46981496,3,108902416.45829678,108999963.35519806
2018-08-01,289105607.12674713,134026485.49869287,5,109462761.49039443,109454358.89919016
2018-08-02,285885252.4129108,109208510.93229465,6,107713403.20644514,107570816.07973911
2018-08-03,278234210.31303596,101137365.09762418,6,108542770.78993939,108325698.99959692
2018-08-06,274727209.6672275,101137365.09762418,6,108486783.73338774,108190113.23243798
2018-08-07,276332952.499571,133433110.45330769,5,109134905.08296047,108901022.38997398
2018-08-08,276921243.8095457,161462005.93728346,4,109196111.27190255,108904686.87016748
2018-08-09,278294633.2493134,190960533.7932463,3,109303340.71919642,108985305.43442415
2018-08-10,277703110.90614986,190960533.7932463,3,108310756.63185664,107603796.40148045
2018-08-13,273233478.9539177,216774623.2241284,2,106681438.39288677,106214958.40814981
2018-08-14,275341517.5488148,189236346.9146324,3,107177730.4365567,106665689.47194842
2018-08-16,278273311.13924,161404847.32847884,4,106318471.45846282,105624977.09699881
2018-08-17,279483199.5697867,77522196.80079049,7,106615013.0715543,105745904.94338378
2018-08-20,281187762.05485934,49399208.46524931,8,106654393.79777285,105760562.86415774
2018-08-21,286374467.11320823,49399208.46524931,8,107706760.6743119,106977170.2883946
2018-08-22,286940180.90017486,20700892.075223334,9,107861911.24628136,107369269.66909744
2018-08-23,283856778.2903186,19028297.186490476,9,108301741.76681864,107841987.61405696
2018-08-24,287443811.0515272,0.0,10,108805150.80920275,108300047.63824253
2018-08-27,285662387.63178647,0.0,10,109094100.9569991,108772765.58320202
2018-08-28,287071061.97462666,0.0,10,109275347.1909206,108915680.31074794
2018-08-29,291161846.29032904,0.0,10,109555756.94025992,109219832.16680714
2018-08-30,290444311.9921339,0.0,10,109476046.55466092,109219832.16680714
2018-08-31,293256964.7599927,0.0,10,110212893.15487064,109960057.165891
2018-09-03,299218249.9238149,0.0,10,109460863.62407063,109014621.27597201
2018-09-04,300831703.097184,0.0,10,109873175.08291301,109494668.1813185
2018-09-05,295890123.2166725,18669714.766785603,9,108736827.62154646,108087507.78702042
2018-09-06,295889341.03273904,0.0,10,108539449.52387278,107838323.13386345
2018-09-07,297025553.39108914,0.0,10,108253346.17556213,107317966.94638866
2018-09-10,299348184.0101829,25472054.719256632,9,108589268.51487213,107625783.28264137
2018-09-11,298751232.0486656,0.0,10,108330209.76167542,107171387.73864926
2018-09-12,299808455.77843076,28312988.227672134,9,108316924.69740894,107131078.45652097
2018-09-13,298950325.8142173,59072622.66893925,8,108473973.13570218,107156729.81787534
2018-09-14,302302396.1721219,73736820.24596907,8,109993215.12789246,108941331.67210232
2018-09-17,304784097.2615304,43253844.92191428,9,109270128.0585302,108186448.7522445
2018-09-18,305546815.82935816,12694586.315722417,10,109553384.60735518,108505258.52907766
2018-09-19,303250772.54588807,42836537.83665866,9,109528712.34514596,108703140.45952582
2018-09-20,306550540.0167775,71368413.18579318,8,110239937.74998458,109582615.70596212
2018-09-21,312836261.6013582,8782413.187039629,10,110985799.21523228,110231228.70020887
2018-09-27,318775340.1450815,8782413.187039629,10,111757281.87585105,110883506.17464913
2018-09-28,313503324.0869514,8782413.187039629,10,111170841.18180136,110121294.29440434
2018-10-01,312551520.70353985,40257251.32913153,9,110972039.68438482,109996701.96782587
2018-10-02,306084069.6711309,97183365.73438177,7,109581378.13563102,108662831.17739747
2018-10-04,304785420.628361,125339855.65728137,6,107916949.36967114,106922203.08549231
2018-10-05,304511011.349475,155631813.0854651,5,107586246.16275153,106738979.07581809
2018-10-08,302641979.4788232,212798349.7081643,3,106936701.41343594,106236945.28931074
2018-10-10,296470775.0116265,242313740.78033596,2,105740096.69628918,105482062.3694529
2018-10-11,293557021.2408791,263500544.7809313,1,101045724.3444058,100828172.5237275
2018-10-12,293557021.2408791,263500544.7809313,1,102572557.80189121,102374583.165378
2018-10-15,294045779.139642,263500544.7809313,1,101778775.21196795,101575726.48319837
2018-10-16,294317904.1706126,263500544.7809313,1,101778775.21196795,101469456.5575873
2018-10-17,294719419.3723727,204538998.93565935,3,102841105.88670687,102623767.81853496
2018-10-18,293594069.2584245,145802590.5532558,5,101930130.05128984,101681996.40880942
2018-10-19,293996479.4844159,0.0,10,102307330.9831422,102103411.63106014
2018-10-22,294635087.97931707,0.0,10,102565915.26975799,102385576.60595843
2018-10-23,285046791.080326,0.0,10,99927406.6131152,99871743.19322805
2018-10-24,289353792.16762817,0.0,10,99523161.08614889,99439334.53039688
2018-10-25,283695926.85914797,0.0,10,97896689.64666474,97739015.72062005
2018-10-26,275837120.902537,132285333.85525122,5,96181492.9565436,96262230.20264576
2018-10-29,271209797.855331,211715430.6785969,2,94705901.88980038,95346110.15427463
2018-10-30,274091024.4573371,187651933.3871595,3,95590307.59668443,96181611.63838911
2018-10-31,274771309.3647432,132681204.99547145,5,96302007.46810398,96745941.58818571
2018-11-01,274054232.00575143,132681204.99547145,5,96053861.44626904,96357506.68767636
2018-11-02,276170802.1608467,22146662.737868097,9,99448195.36635935,99879072.15361501
2018-11-05,272563603.55003136,0.0,10,98542913.12991369,98966616.58543736
2018-11-06,273534478.36949897,0.0,10,99145485.68771558,99516288.61446005
2018-11-07,267073357.15537575,0.0,10,98626893.7147412,99105866.83278976
2018-11-08,272911106.8379946,0.0,10,99288300.12858044,99714170.54490821
2018-11-09,270847551.4297352,2192640.4980931506,10,98977998.9846415,99428341.0898164
2018-11-12,268771781.82552534,0.0,10,98709925.36640681,99516288.61446005
2018-11-13,267140423.76763332,27405903.95679522,9,98272941.64535521,98831030.81827843
2018-11-14,267544909.02624995,27405903.95679522,9,98122061.27261427,98530543.4424127
2018-11-15,274120288.53984606,26947739.605995815,9,99071468.90108794,99505295.1738796
2018-11-16,273588930.23903,0.0,10,99277387.39721867,99545604.45600791
2018-11-19,276995788.12781006,0.0,10,99664552.1272709,99787460.1487779
2018-11-20,277833692.3718834,25995568.40540275,9,98811461.21472934,98787057.0559566
2018-11-21,281399046.89151657,25995568.40540275,9,98525357.86641869,98307010.15061013
2018-11-22,279411801.124324,50050793.833074294,8,98212209.92299406,98120121.66074242
2018-11-23,280087782.6903769,50050793.833074294,8,97620550.09655395,97596100.99307413
2018-11-26,284941386.97505367,0.0,10,98832337.74429098,98864011.1400198
2018-11-27,286974999.250363,55820326.08377803,8,99610462.93704303,99703177.10432774
2018-11-28,289199698.0312532,0.0,10,100027993.52827583,100205210.89083514
2018-11-29,288979405.98757213,0.0,10,100306979.87787229,100465388.98457256
2018-11-30,290365070.9976243,19725322.58306891,9,99488999.49232076,99435670.0502034
2018-12-03,298615010.93413836,0.0,10,101152953.79169966,101205613.98365642
2018-12-04,293780728.1931814,0.0,10,100318841.54239595,100146579.2077394
2018-12-05,290483697.6157136,2998219.6661593616,10,99700137.12084188,99486972.77291217
2018-12-06,281809001.80628896,85677190.9776237,7,98152427.13379483,97907581.80952033
2018-12-07,283997066.6941974,117727192.5754863,6,98487875.00652392,98310674.63080361
2018-12-10,282240046.65843093,142222052.1587088,5,97445471.92818473,97236981.93411265
2018-12-11,281570791.0708965,169969955.4477911,4,97406565.66854712,96995126.24134266
2018-12-12,289029789.6362928,169969955.4477911,4,98810986.7481484,98380299.75447984
2018-12-13,290830314.7763128,169969955.4477911,4,99426844.37021679,98724760.89266738
2018-12-14,287089823.71070963,174805541.26128724,4,98185165.32788013,97310271.53798234
2018-12-17,290754550.0272982,174805541.26128724,4,98266299.11322197,97596100.99307413
2018-12-18,290116575.1869832,174805541.26128724,4,97840228.12353213,97174685.77082342
2018-12-19,290881583.393568,174805541.26128724,4,98634010.7134554,97955220.05203563
2018-12-20,289725145.7009395,145828686.67303228,5,97745809.27392378,97039100.0036645
2018-12-21,289031035.7420587,115404624.27622731,6,97810811.19551343,97130712.00850159
2018-12-24,288532796.16023415,115404624.27622731,6,97503356.8510602,96907178.71669903
2018-12-26,284223760.29592264,135991867.78477672,5,96222297.08250499,95635604.08955991
2018-12-27,285192672.1383868,79908656.94445215,7,96242699.14548568,95485360.40162703
2018-12-28,289443066.8986379,57024934.59351915,8,96840527.0374781,96002052.10890837
2019-01-02,291542933.69381803,113060411.69015558,6,95367782.77022058,94627872.03635165
2019-01-03,286892732.56053793,139004497.50263566,5,94594402.243278,93726409.90875445
2019-01-04,296559912.7498066,139004497.50263566,5,95379644.43474424,94503279.70977317
2019-01-07,301513721.2701817,108848608.76721977,6,96653587.20458524,95851808.42097548
2019-01-08,298023454.62535036,79041798.97970408,7,96092293.23932567,95148228.22382645
2019-01-09,304728959.60996246,0.0,10,97963589.43457817,97328593.93894976
2019-01-10,309074275.72549087,0.0,10,97895740.71350284,97310271.53798234
2019-01-11,307638706.2459361,0.0,10,98478860.14148593,97889259.4085529
2019-01-14,304372747.8020971,0.0,10,97954574.56954019,97105060.64714721
2019-01-15,310209192.5676706,0.0,10,99504182.42291102,98915313.86272858
2019-01-16,309309050.6531337,0.0,10,99927406.6131152,99391696.28788157
2019-01-17,307669440.9169045,3762.41837945953,10,99972955.40488604,99629887.50045806
2019-01-18,312726905.16721314,10252235.344471984,10,100789986.85727571,100362783.53915498
2019-01-21,316941178.41338533,10252235.344471984,10,100805644.25444694,100406757.30147679
2019-01-22,315683524.52107954,10252235.344471984,10,100481109.11307961,99934039.35651729
2019-01-23,320469906.2797859,42307419.203609556,9,100956050.16060694,100359119.05896148
2019-01-24,321673176.56612414,10135282.954448588,10,101774505.01273943,101363186.63197625
2019-01-25,327609476.06004405,10135282.954448588,10,103326010.73243406,103217413.60987946
2019-01-28,330510691.2768636,41573349.99863364,9,103305608.66945337,103206420.16929899
2019-01-29,335464310.44459033,8021893.773511831,10,103593135.41750687,103704789.47561288
2019-01-30,341354692.8889424,38766795.34861903,9,104676817.08838837,105031331.3056543
2019-01-31,344069202.7547573,4354720.993110031,10,104612764.09996061,104763824.25152992
2019-02-01,343308380.5455383,4253849.066907048,10,104546813.24520907,104727179.4495951
2019-02-07,353573352.14003605,4253849.066907048,10,104544915.37888528,104675876.7268863
2019-02-08,350164717.1444582,4253849.066907048,10,103293747.0049297,103151452.96639672
2019-02-11,348944748.25549674,4253849.066907048,10,103468350.70671795,103374986.2581993
2019-02-12,354096163.7552823,4253849.066907048,10,103930481.15655972,103957638.60896333
2019-02-13,357883375.27995574,4253849.066907048,10,104452868.86218168,104426692.07372937
2019-02-14,363974149.5351981,4253849.066907048,10,105609143.91994798,105786214.2255121
2019-02-15,356080023.6393354,77968319.81935266,8,104197131.3750516,104063908.53457439
2019-02-18,358957957.38619554,117346619.57809994,7,104899341.91485222,104767488.73172341
2019-02-19,356689861.71488625,117346619.57809994,7,104649772.49327444,104404705.19256847
2019-02-20,359733862.604808,115522593.71217209,7,105794660.35309803,105683608.78009455
2019-02-21,359128339.14210624,185950515.28949392,5,105742469.02919391,105687273.26028804
2019-02-22,360248591.61745477,252147022.68089446,3,105829770.88008805,105808201.10667302
2019-02-25,363318056.4757801,252147022.68089446,3,105927510.995763,105903477.59170362
2019-02-26,362488386.1327158,179627622.2190657,5,105644728.91351897,105496720.29022683
2019-02-27,368347901.7353493,179627622.2190657,5,106033317.04331404,105815530.06706
2019-02-28,364815580.47882223,179627622.2190657,5,104166291.04729007,103997947.89109167
2019-03-04,372241319.79005563,179627622.2190657,5,103939496.02159771,103525229.94613214
2019-03-05,371099178.2701746,205497781.84912345,4,103397180.71957602,102770347.02627432
2019-03-06,368803824.61092913,247629260.21239445,3,103224949.35069248,102550478.21466525
2019-03-07,368071797.03482854,247629260.21239445,3,102759497.63478409,102191359.15570377
2019-03-08,368482176.8040439,247629260.21239445,3,101414384.87780112,100714573.63772948
2019-03-11,368426987.26183665,210781042.53199005,4,101445699.67214358,100795192.20198616
2019-03-12,370799305.0182607,210781042.53199005,4,102350981.90858924,101773608.41364653
2019-03-13,372218293.34147316,173553637.45070124,5,101934874.7170993,101139653.34017369
2019-03-14,372133758.6852585,173553637.45070124,5,102279811.9214473,101374180.07255672
2019-03-15,370061101.1359445,136541983.90422416,6,103249147.14632075,102557807.17505223
2019-03-18,369433049.91281736,174370726.14331996,5,103409516.8506806,102579794.05621314
2019-03-19,367017785.1332951,217923549.39016345,4,103320791.60004364,102539484.77408479
2019-03-20,368295956.9622351,181088436.70252392,5,103296119.33783442,102576129.57601964
2019-03-21,372517594.2526419,218158616.11432767,4,103665254.33781071,103477591.70361686
2019-03-22,371707595.4891667,180982288.4684096,5,103763468.92006661,103752427.71812817
2019-03-25,365982007.95885336,215390509.32656425,4,101766439.08086334,101671002.96822895
2019-03-26,366403981.53718615,252506399.46502343,3,101953378.91375622,101725970.17113122
2019-03-27,367131806.30181164,252506399.46502343,3,101802498.54101527,101608706.80493972
2019-03-28,366480327.0840622,252506399.46502343,3,100971233.09119722,100802521.16237311
2019-03-29,367772888.3256763,252506399.46502343,3,101567637.5834468,101315548.38946098
2019-04-01,369249119.2029717,30757652.983846508,9,102877639.81343974,102722708.78375901
2019-04-02,367580402.3101301,0.0,10,103299915.070482,103235736.01084688
2019-04-03,376640816.905519,0.0,10,104537798.38017108,104675876.7268863
2019-04-04,377996054.5364037,0.0,10,104692474.48555961,104859100.73656051
2019-04-05,379184580.2541142,0.0,10,104838610.1924911,105053318.1868152
2019-04-08,378761970.6353831,0.0,10,104885582.38400479,104943383.78101067
2019-04-09,377790409.430291,0.0,10,105026024.49196489,105064311.62739564
2019-04-10,380461652.0452564,0.0,10,105539871.79912983,105507713.73080729
2019-04-11,383742633.3292149,0.0,10,105542244.13203457,105324489.72113307
2019-04-12,383190479.78050005,35818436.83516977,9,105969738.52146722,105672615.33951409
2019-04-15,386217425.63748,72507709.52117482,8,106417160.50729966,106042727.83905604
2019-04-16,387532881.5823399,33748616.20667805,9,106689978.79134384,106497123.38304813
2019-04-17,388171627.38162154,70446650.89280033,8,106559974.94816452,106390853.45743707
2019-04-18,385349109.45949453,108888020.78378731,7,105035988.29016478,104738172.89017554
2019-04-19,388707170.5079469,111734946.13708244,7,105148911.33643001,104763824.25152992
2019-04-22,388927782.73211956,111734946.13708244,7,105172634.66547732,104756495.29114296
2019-04-23,388376798.1607617,70569939.28447744,8,105355778.76572265,104976364.10275204
2019-04-24,387325379.4511194,112495533.72200152,7,104431517.8660391,103961303.0891568
2019-04-25,386861318.602223,152238858.94154835,6,103931904.55630256,103642493.31232364
2019-04-26,385975573.2586121,152238858.94154835,6,103400976.45222357,103096485.76349443
2019-04-29,390739138.68412006,74067614.95590186,8,105162196.4006965,105093627.46894355
2019-04-30,392990000.7075011,78438395.24802637,8,104552981.31076138,104408369.67276193
2019-05-02,396021513.24493253,0.0,10,104987592.69890825,104848107.29598007
