signal_date,entry_date,exit_date,ticker,entry_price,exit_price,return,stage1_prob,stage2_prob,exit_reason
2018-04-13,2018-04-13,2018-04-24,064960,21768.604000000003,19036.0,-0.12684129859682336,0.6231349039507637,0.5485262401150252,stoploss
2018-04-04,2018-04-04,2018-04-25,081660,22533.75,24600.0,0.09005824596438683,0.6695678931163271,0.5485262401150252,trend_exit
2018-04-12,2018-04-12,2018-05-02,192530,10966.425000000001,11200.0,0.019767152923582554,0.6687183936067002,0.5084288604180714,trend_exit
2018-04-23,2018-04-23,2018-05-08,004490,32298.375000000004,32000.0,-0.010724223741906624,0.7172937667638206,0.5485262401150252,trend_exit
2018-04-23,2018-04-23,2018-05-08,058470,11570.3295,11413.0,-0.015077271567762951,0.7118000424997245,0.5485262401150252,trend_exit
2018-04-16,2018-04-16,2018-05-09,111770,28392.525,30100.0,0.058547980498388164,0.6975486091807972,0.5485262401150252,trend_exit
2018-04-18,2018-04-18,2018-05-09,003030,65403.959,73064.0,0.11544324098178849,0.6809766302648563,0.5084288604180714,trend_exit
2018-05-02,2018-05-02,2018-05-10,081660,25938.850000000002,25500.0,-0.01839325953155213,0.6978557384122607,0.6168831168831169,trend_exit
2018-04-20,2018-04-20,2018-05-11,025540,50876.200000000004,51000.0,0.0009297078005039427,0.6694178039707771,0.5084288604180714,trend_exit
2018-05-08,2018-05-08,2018-05-15,035420,146626.6105,142401.0,-0.03027562312776777,0.7157287335532823,0.6168831168831169,trend_exit
2018-03-27,2018-03-27,2018-05-21,064350,16074.075,36100.0,1.2424836265850443,0.7380476621008962,0.553030303030303,trend_exit
2018-05-08,2018-05-08,2018-05-23,012450,28207.2475,28878.0,0.022243769088068577,0.7169824502902009,0.6168831168831169,trend_exit
2018-05-10,2018-05-10,2018-05-24,064960,18539.768,18623.0,0.002982642501243804,0.665478747554107,0.6168831168831169,trend_exit
2018-05-11,2018-05-11,2018-05-25,004490,33049.5,33500.0,0.012110621945869093,0.6996785558302017,0.6168831168831169,trend_exit
2018-05-21,2018-05-21,2018-05-30,000030,15773.625,15200.0,-0.03781153666325898,0.613950726154342,0.5100418410041844,trend_exit
2018-04-03,2018-04-03,2018-06-04,192400,18968.41,32100.0,0.6897489035717808,0.6338204774780234,0.5662650602409639,trend_exit
2018-05-11,2018-05-11,2018-06-04,005290,13870.775000000001,15800.0,0.13737696704041413,0.7715748737251216,0.6168831168831169,trend_exit
2018-05-23,2018-05-23,2018-06-07,005930,51877.700000000004,50600.0,-0.02609213592738302,0.6695603575292777,0.5100418410041844,trend_exit
2018-05-15,2018-05-15,2018-06-08,014680,72308.3,76000.0,0.049478413958010226,0.7270966357051577,0.6168831168831169,trend_exit
