date,nav,cash,n_positions,topix_nav
2024-08-20,127559253.19668046,26106322.758448042,8,24869497.105940644
2024-08-21,129112685.69044878,13199702.096698776,9,24963956.557785187
2024-08-22,129978580.64273149,226249.55142289773,10,25089900.244061302
2024-08-25,130955612.21621782,226249.55142289773,10,24833513.838295072
2024-08-26,131706221.02969438,226249.55142289773,10,25008935.642342158
2024-08-27,131310087.4906441,24201.553144089878,10,25134879.328618273
2024-08-28,131169704.24433061,41163374.44696733,7,25148374.178743668
2024-08-29,131052889.98759234,78616849.20390093,4,25287812.715145174
2024-09-01,131181593.77177203,78616849.20390093,4,25341787.616613533
2024-09-02,131617925.05839312,78616849.20390093,4,25494721.00314044
2024-09-03,130091695.9286812,116170009.25875932,1,24559135.798706055
2024-09-04,130255564.996064,116170009.25875932,1,24491663.797595695
2024-09-05,130265203.16745073,116170009.25875932,1,24244273.208740856
2024-09-08,130373647.71090776,116170009.25875932,1,24122828.55567874
2024-09-09,130527877.05661088,116170009.25875932,1,24050859.770870984
2024-09-10,130039253.91417924,130039253.91417924,0,23641539.978577852
2024-09-11,130039253.91417924,130039253.91417924,0,24208289.94109528
2024-09-12,130013357.59073563,104117034.14713211,2,23974394.20236584
2024-09-16,130586229.87467118,104117034.14713211,2,23911421.234469477
2024-09-17,130356702.11173172,91139569.64713211,3,23920417.051380873
2024-09-18,131394389.86559525,78037323.95373002,4,24433189.862913333
2024-09-19,131838220.6026375,51774918.087989055,6,24658092.03424799
2024-09-23,132756808.64585039,51774918.087989055,6,24797530.570649497
2024-09-24,132588212.93662187,51774918.087989055,6,24752549.236575928
2024-09-25,134441776.79770586,51774918.087989055,6,25359781.499952927
2024-09-26,136454582.40683672,51774918.087989055,6,25742111.591995273
2024-09-29,133044419.31789628,77254597.79079667,4,24891987.772977434
2024-09-30,134845727.59892654,90467398.5950203,3,25368777.316864323
2024-10-01,133817571.69682693,90467398.5950203,3,24950461.707659796
2024-10-02,134014395.16484451,90467398.5950203,3,25265322.048108384
2024-10-03,134679578.2825203,90467398.5950203,3,25382269.917473108
2024-10-06,135832145.2660652,106827715.11469802,2,25872554.31148539
2024-10-07,134876765.05366287,106827715.11469802,2,25485725.186229043
2024-10-08,134812458.39472732,106827715.11469802,2,25499220.03635444
2024-10-09,134876271.84077224,106827715.11469802,2,25593677.238682374
2024-10-10,135047650.95480424,120627201.11349563,1,25508215.853265833
2024-10-14,135082135.21942824,107140747.88422318,2,25638656.323239338
2024-10-15,134928664.36981887,107140747.88422318,2,25409259.617723897
2024-10-16,135054537.90807572,93669071.33092728,3,25328295.01600475
2024-10-17,134661250.11140823,80298874.85506059,4,25346286.649827532
2024-10-20,134005829.49476396,107576445.65687333,2,25278816.898233783
2024-10-21,133801129.36069413,120597670.22373123,1,25004438.85864476
2024-10-22,134005061.49570389,107228674.9356453,2,24878492.922852043
2024-10-23,134103134.98203202,107228674.9356453,2,24865000.322243255
2024-10-24,133852359.01767655,107228674.9356453,2,24694075.301893562
2024-10-27,134082280.05039139,107228674.9356453,2,25071908.61023852
2024-10-28,134116731.33212967,107228674.9356453,2,25278816.898233783
2024-10-29,133948593.47677079,120629617.40255204,1,25535203.304000013
2024-10-30,134069055.92794266,120629617.40255204,1,25350785.683041535
2024-10-31,134168569.64864579,120629617.40255204,1,24945962.674445793
2024-11-04,134283794.2580208,120629617.40255204,1,24972952.374696583
2024-11-05,134179042.69552079,120629617.40255204,1,25616167.905719157
2024-11-06,134383306.66036454,120629617.40255204,1,25827572.977411814
2024-11-07,134336168.7209114,120629617.40255204,1,25782593.892854847
2024-11-10,134409494.55098954,120629617.40255204,1,25836568.79432321
2024-11-11,134718506.12325516,120629617.40255204,1,25809581.34358903
2024-11-12,134655657.29513016,120629617.40255204,1,25530704.270786013
2024-11-13,134582331.46505204,120629617.40255204,1,25481226.153015044
2024-11-14,134650419.4533333,120629617.40255204,1,25566689.78794819
2024-11-17,134739456.1720833,120629617.40255204,1,25395764.767598502
2024-11-18,135087358.10511553,107129391.82093583,2,25566689.78794819
2024-11-19,135047408.95960772,107129391.82093583,2,25467733.55240626
2024-11-20,134983535.10706866,107129391.82093583,2,25287812.715145174
2024-11-21,135262456.8844124,107129391.82093583,2,25409259.617723897
2024-11-24,135119135.83949053,107129391.82093583,2,25575685.604859583
2024-11-25,135185162.81590652,120404922.48387529,1,25395764.767598502
2024-11-26,135080412.5717659,120404922.48387529,1,25166365.81256645
2024-11-27,134941751.51470414,94672579.65801468,3,25359781.499952927
2024-11-28,134848414.79678422,81239079.84195024,4,25229338.780462813
2024-12-01,134910796.6194649,928416.2300606016,10,25593677.238682374
2024-12-02,136603507.20879596,646968.024225641,10,25899541.76221957
2024-12-03,134580451.94146198,646968.024225641,10,25796088.74298024
2024-12-04,134455896.4390816,92480.56994097494,10,25814080.37680303
2024-12-05,133627833.82728961,125524.25697710924,10,25710625.108047094
2024-12-08,134656078.7920113,12998986.140644098,9,25791589.70976624
2024-12-09,136097126.35998005,13090232.390253473,9,25827572.977411814
2024-12-10,136368843.41708452,226563.91268999688,10,25949019.879990537
2024-12-11,137367926.3028267,226563.91268999688,10,26142435.567377012
2024-12-12,136809059.71957475,226563.91268999688,10,25913036.612344965
2024-12-15,136772462.49769977,13505500.882709527,9,25805084.559891637
2024-12-16,135768962.10501176,81234200.33743364,4,25679138.624098916
2024-12-17,136447323.70220414,94780442.26909867,3,25661146.990276128
2024-12-18,135037092.93668902,108892735.66129838,2,25589178.20546837
2024-12-19,134654458.51870197,55532158.84218829,6,25463234.519192256
2024-12-22,135559028.24481282,14976592.069275698,9,25724119.95817249
2024-12-23,135491718.83199543,1507202.3219856601,10,25742111.591995273
2024-12-24,135891708.2234261,219492.78153156303,10,25742111.591995273
2024-12-25,136538697.50565267,13722327.748572579,9,26101953.266517438
2024-12-26,138598787.02528158,88107.14857258089,10,26475287.54164839
2024-12-29,138774720.4664437,88107.14857258089,10,26259383.436741736
2025-01-05,138226392.21326986,88107.14857258089,10,25998497.997761507
2025-01-06,139732296.55140463,118614.37977375463,10,26335849.005246885
2025-01-07,138527860.39285666,81802384.07754903,4,26155928.1679858
2025-01-08,137287275.84413838,68085947.20033956,5,25832072.010625817
2025-01-09,136274051.9924538,81326583.07765889,4,25616167.905719157
2025-01-13,135829623.5726296,95581663.7276589,3,25332791.79970214
2025-01-14,135756389.69375998,108567082.75406271,2,25422752.21833268
2025-01-15,135711176.01980978,121865415.64078146,1,25391265.7343845
2025-01-16,135730659.18936545,121865415.64078146,1,25274317.865019783
2025-01-19,135620852.97950217,54203974.601206265,6,25589178.20546837
2025-01-20,135392701.155082,105228.28215719573,10,25611668.87250516
2025-01-21,135947601.09404683,105228.28215719573,10,25854562.677662604
2025-01-22,136089772.35121846,133823.5749733597,10,25985003.14763611
2025-01-23,136253865.10329366,133823.5749733597,10,25958015.69690193
2025-01-26,137739912.17360616,133823.5749733597,10,26038980.29862108
2025-01-27,137417637.41163108,26671477.508676976,8,26016489.631584294
2025-01-28,137946590.96692893,26671477.508676976,8,26218901.13588216
2025-01-29,138126225.2875588,54069341.574790254,6,26268379.253653128
2025-01-30,137677969.86764914,40326874.44528586,7,26313358.3382101
2025-02-02,136337170.00917745,80846530.36684348,4,25670142.80718752
2025-02-03,136149159.83785176,107532412.19380881,2,25845566.86075121
2025-02-04,136425924.5498513,93983943.93156517,3,25917533.396042354
2025-02-05,137950178.70253685,53240078.39125755,6,26002997.030975506
2025-02-06,138687063.3705056,53240078.39125755,6,25845566.86075121
2025-02-09,138966029.87109154,25469042.59386985,8,25818577.160500422
2025-02-11,139469352.7491555,93618.92652366497,10,25814080.37680303
2025-02-12,139551787.1988015,12258.17048118636,10,26119944.90034023
2025-02-13,139726820.88410422,12258.17048118636,10,26047976.115532473
2025-02-16,140513700.50172812,28496818.51320274,8,26128940.71725162
2025-02-17,140026502.1561898,13904296.547058946,9,26196410.46884538
2025-02-18,139831523.43284386,43450874.159162216,7,26128940.71725162
2025-02-19,138154456.26304406,81319681.92222373,4,25809581.34358903
2025-02-20,138314603.728254,80596733.76365438,4,25841067.827537213
2025-02-24,138332820.03843465,95992167.27964559,3,25737612.558781274
2025-02-25,138692126.02056354,68320926.95440145,5,25679138.624098916
2025-02-26,138288015.8117318,13920786.14864585,9,25859059.461359996
2025-02-27,137568661.92989585,13920786.14864585,9,25310303.38218196
2025-03-02,139273626.2362069,12995.437867041677,10,25787090.676552244
2025-03-03,138315348.7765145,119030.03872153535,10,25598176.271896373
2025-03-04,138789962.85122153,119030.03872153535,10,25665646.023490123
2025-03-05,140383437.37567833,65387.40619591437,10,25985003.14763611
2025-03-06,139755154.85214317,178990.27084435336,10,25589178.20546837
2025-03-09,139317799.56649864,178990.27084435336,10,25526207.487088617
2025-03-10,138488990.0608468,53814.63360070251,10,25251829.4474996
2025-03-11,140021856.5169015,1278937.3335518762,10,25467733.55240626
2025-03-12,140223802.98296595,1278937.3335518762,10,25530704.270786013
2025-03-13,140903061.2124459,575884.6499459222,10,25692633.474224307
2025-03-16,142307478.0093209,575884.6499459222,10,25958015.69690193
2025-03-17,144238669.82450646,575884.6499459222,10,26308861.554512702
2025-03-18,144427692.66823205,72223.77174768038,10,26407817.79005464
2025-03-20,145473353.00758752,72223.77174768038,10,26479784.325345784
2025-03-23,144767759.5566598,72223.77174768038,10,26389823.906715244
2025-03-24,144378044.33989343,14685266.391895387,9,26439302.024486214
2025-03-25,144322706.32360926,43501060.35192957,7,26592235.411013115
2025-03-26,144622241.1469735,73614871.10913171,5,26551753.11015354
2025-03-27,143907492.9033273,114829207.7959054,2,26326853.188335493
2025-03-30,143184200.71355677,143184200.71355677,0,25404760.584509898
2025-03-31,143184200.71355677,143184200.71355677,0,25386768.95068711
2025-04-01,143184200.71355677,143184200.71355677,0,25332791.79970214
2025-04-02,143184200.71355677,143184200.71355677,0,24559135.798706055
2025-04-03,143184200.71355677,143184200.71355677,0,23686521.312651426
2025-04-06,143184200.71355677,143184200.71355677,0,21882818.405859813
2025-04-07,143184200.71355677,143184200.71355677,0,23200735.951853145
2025-04-08,143184200.71355677,143184200.71355677,0,22418081.88442906
2025-04-09,143098745.99610072,57644028.54004602,6,24302749.392939825
2025-04-10,142308813.47891322,865165.1878975853,10,23542583.74303592
2025-04-13,142577570.76040736,865165.1878975853,10,23749492.031031184
2025-04-14,144058288.0821847,865165.1878975853,10,23996882.61988602
2025-04-15,143641763.36904994,865165.1878975853,10,23816964.032141544
2025-04-16,147036404.34805384,865165.1878975853,10,24158811.823324315
2025-04-17,148545086.96524134,865165.1878975853,10,24419697.26230455
2025-04-20,148028562.10829553,14489848.167865848,9,24136321.15628753
2025-04-21,149461143.2641061,28767880.257514283,8,24190298.307272498
2025-04-22,150113683.01581508,43636359.199897096,7,24644597.184122596
2025-04-23,149532870.88056117,42987321.86933069,7,24721062.752627745
2025-04-24,150524125.79127893,57221269.645038694,6,25098896.060972698
2025-04-27,151169651.41383752,57221269.645038694,6,25314800.165879358
2025-04-29,151633791.2087594,57221269.645038694,6,25499220.03635444
2025-04-30,151413740.1728402,87088666.81468591,4,25593677.238682374
2025-05-01,151812092.72050866,102091462.66069421,3,25652151.173364732
2025-05-06,151545645.34727868,118760096.12852868,2,25764602.259032063
2025-05-07,151634861.23106775,134478673.34044275,1,25773598.075943455
2025-05-08,151935037.01231775,134478673.34044275,1,26101953.266517438
2025-05-11,151915257.21930015,119302078.26422204,2,26214402.102668162
2025-05-12,152263041.7713021,119302078.26422204,2,26493279.175471183
2025-05-13,151926598.3692025,119302078.26422204,2,26376331.30610646
2025-05-14,151489234.9353646,119302078.26422204,2,26137936.534163013
2025-05-15,150366649.3577157,150366649.3577157,0,26178418.835022587
2025-05-18,150366649.3577157,150366649.3577157,0,26164923.984897196
2025-05-19,150366649.3577157,150366649.3577157,0,26124441.684037622
2025-05-20,150366649.3577157,150366649.3577157,0,26101953.266517438
2025-05-21,150366649.3577157,150366649.3577157,0,25931028.246167753
2025-05-22,150366649.3577157,150366649.3577157,0,26142435.567377012
2025-05-25,150366649.3577157,150366649.3577157,0,26286370.88747592
2025-05-26,150366649.3577157,150366649.3577157,0,26488780.142257184
2025-05-27,150366649.3577157,150366649.3577157,0,26493279.175471183
2025-05-28,150351645.83819667,135348126.3191537,1,26848621.81677935
2025-05-29,149867964.62293786,120511849.1261117,2,26740669.764326017
2025-06-01,149778969.18679285,90616436.34987879,4,26520266.62620536
2025-06-02,150052358.6643319,90616436.34987879,4,26475287.54164839
2025-06-03,149855826.53795254,104912206.75035487,3,26592235.411013115
2025-06-04,149534132.7269174,104912206.75035487,3,26313358.3382101
2025-06-05,149680371.83409512,75084367.3419076,5,26466291.724737
2025-06-08,150101137.21717617,60837438.55994961,6,26601231.227924507
2025-06-09,150977306.55042812,804513.7037484404,10,26578740.560887724
2025-06-10,154480061.55531093,804513.7037484404,10,26637214.495570082
2025-06-11,153566206.94105312,804513.7037484404,10,26578740.560887724
2025-06-12,153780577.4000375,804513.7037484404,10,26308861.554512702
2025-06-15,155049119.97944424,469074.3617684599,10,26538258.26002815
2025-06-16,157313896.74808437,13796.18656094186,10,26578740.560887724
2025-06-17,158776479.6094125,13796.18656094186,10,26839625.999867957
2025-06-18,158419256.72525722,16086375.36539395,9,26659705.16260687
2025-06-19,157557989.5118051,15530935.398035556,9,26484283.358559787
2025-06-22,157544048.74506924,93874225.24653408,4,26371832.27289246
2025-06-23,158241266.66264737,78168053.90629971,5,26551753.11015354
2025-06-24,158769525.11502165,14227154.80862516,9,26569744.74397633
2025-06-25,161289177.2973947,131625.36258023977,10,26794646.915310986
2025-06-26,163107001.27810758,131625.36258023977,10,27176977.007353332
2025-06-29,162279978.36550993,131625.36258023977,10,27257941.60907248
2025-06-30,162292726.5466928,16628.18853849545,10,27069024.954900004
2025-07-01,161068943.12022793,34291197.435413495,8,26988060.353180856
2025-07-02,162579767.4128915,18037759.97880949,9,27024043.62082643
2025-07-03,162668616.71574798,1861338.364917891,10,27060029.137988612
2025-07-06,160786603.92504972,33598695.38623137,8,26853120.849993348
2025-07-07,161410211.4781015,32635477.65852141,8,26947578.05232128
2025-07-08,163529026.92654508,14663.559845875949,10,26425809.423877425
2025-07-09,164486229.65497527,390326.609320974,10,26858868.364924233
2025-07-10,166048068.05829558,390326.609320974,10,27020113.715314
2025-07-13,166844564.77460417,390326.609320974,10,27024720.725325134
2025-07-14,166591797.0866159,390326.609320974,10,27033934.74534741
2025-07-15,166050131.56288543,16794702.522358082,9,26974043.615202636
2025-07-16,166649533.48724455,34581165.87249847,8,27181359.06570377
2025-07-17,166485959.06097502,34581165.87249847,8,27126074.945570134
2025-07-21,165702636.41419768,34628882.727674246,8,27121467.935558997
2025-07-22,167979847.15550628,1273257.2995492462,10,28010620.86770829
2025-07-23,170804085.92503753,1273257.2995492462,10,28498963.92888873
2025-07-24,170304703.295643,1273257.2995492462,10,28213329.308198284
2025-07-27,167286217.51429534,31791209.872693777,8,28038262.927775107
2025-07-28,166552479.36217132,99158826.35924163,4,27817126.44724057
2025-07-29,166477036.20006195,132457255.34068695,2,27946122.727552384
2025-07-30,166663292.15318695,115963137.07506195,3,28158045.18806465
2025-07-31,166483973.25941253,67847786.61390473,6,28231757.348242827
2025-08-03,165616767.91224456,52024861.9063852,7,27900052.62744102
2025-08-04,165927057.46311128,19029813.407935493,9,28111975.087953288
2025-08-05,166232233.7570566,18028692.948951118,9,28425251.768710554
2025-08-06,167610186.13527924,1868968.1177011188,10,28600318.14913373
2025-08-07,170043119.86330658,1868968.1177011188,10,28932022.86993554
2025-08-11,171743586.72434175,124775.5427011177,10,29337439.750915527
2025-08-12,171045901.65988863,1473210.375708932,10,29586218.29151688
2025-08-13,168937051.65988863,1473210.375708932,10,29272941.610759616
2025-08-14,168903500.90745944,33030476.07835786,8,29752070.65191779
2025-08-17,170834796.44784027,32559039.404383253,8,29853424.87216278
2025-08-18,171441011.95526215,132643.5470590368,10,29825782.812095966
2025-08-19,170624330.57323092,14806307.086902786,9,29669144.471717335
2025-08-20,170936995.35594577,14806307.086902786,9,29512506.131338704
2025-08-21,170434180.61309907,50242487.4612436,7,29669144.471717335
2025-08-24,170421072.94996428,50128527.698499456,7,29696786.53178415
2025-08-25,169776888.33389986,15254283.670813922,9,29401937.89107143
2025-08-26,169645854.5740488,50469309.35920504,7,29374295.831004616
2025-08-27,170521342.5669199,194117.17629489675,10,29577004.271494612
2025-08-28,169748712.19582614,194117.17629489675,10,29448007.991182793
2025-08-31,169031197.25793552,48938021.15930271,7,29309797.69084871
2025-09-01,170164812.2958872,15161457.376453597,9,29521720.151360974
2025-09-02,169433696.49325046,14953763.729578596,9,29190015.430559166
2025-09-03,170369593.49603367,20516.152283674106,10,29475650.051249612
2025-09-04,170767048.9312998,17252544.042383775,9,29761284.67194006
2025-09-07,171741862.33169043,363672.0423837751,10,30056133.312652778
2025-09-08,171823513.86367285,363672.0423837751,10,29899494.972274147
2025-09-09,172635778.11611426,35258175.94326268,8,30046919.2926305
2025-09-10,172345072.4679331,850594.7396616116,10,30129845.472830955
2025-09-11,172553145.63553563,18295804.30863134,9,30258841.753142774
2025-09-15,173499940.00879002,17991859.857422844,9,30350981.953365497
2025-09-16,171932270.40535986,15626567.249842279,9,30111417.432786413
2025-09-17,170872104.5615366,48908022.08472997,7,30277269.793187317
2025-09-18,171100900.31558934,65996816.18472997,6,30092989.392741866
2025-09-21,171826558.82269382,65775112.61908056,6,30277269.793187317
2025-09-23,172206504.3894663,48659189.69830419,7,30341767.93334322
2025-09-24,172942068.15759376,51262.347046876326,10,30516834.313766398
2025-09-25,175146830.89868262,51262.347046876326,10,30461550.193632767
2025-09-28,173790256.4128672,17866828.947046876,9,30268055.773165043
2025-09-29,174968019.16242772,35201628.96772559,8,30249627.733120497
2025-09-30,173251772.44349465,69620342.16700539,6,29899494.972274147
2025-10-01,172766647.4670054,86946047.4670054,5,29816568.792073693
2025-10-02,172946818.5670054,52432668.567005396,7,30221985.673053678
2025-10-05,175698901.4711558,95905.62154641375,10,31189457.77539229
2025-10-06,176758202.29779765,17040.218940217048,10,31171029.735347748
2025-10-07,175261499.67328593,17040.218940217048,10,31272383.955592744
2025-10-08,176017481.6025828,16785854.61894022,9,31465878.376060467
2025-10-09,172832231.44086403,87796672.71894021,5,30866967.07461275
2025-10-13,170675751.87696633,152923251.87696633,1,30286483.81320959
2025-10-14,170759148.12696633,170759148.12696633,0,30793254.914434575
2025-10-15,170759148.12696633,170759148.12696633,0,30913037.174724117
2025-10-16,170742118.68643898,153712678.15909523,1,30627402.55403367
2025-10-19,170879341.6034983,85667618.13548073,5,31327668.07572638
2025-10-20,170779781.2972117,625626.2984323986,10,31401380.235904556
2025-10-21,172075596.00668436,625626.2984323986,10,31521162.4961941
2025-10-22,173749135.79550272,625626.2984323986,10,31392166.215882286
2025-10-23,172953592.7046824,625626.2984323986,10,31392166.215882286
2025-10-26,174710508.31747538,625626.2984323986,10,32110859.777619537
2025-10-27,172684382.1791819,17465568.672101833,9,31779155.05681773
2025-10-28,170505073.92078346,118993584.14417213,3,31677800.836572733
2025-10-29,170496013.6973948,118993584.14417213,3,31862081.23701818
2025-10-30,169772714.02078345,151970474.24417213,1,32175357.91777544
2025-11-03,170040883.07078347,118155743.29417214,3,32000291.537352264
2025-11-04,169929302.8473948,101218823.29417214,4,31567232.596305463
2025-11-05,171443013.1973948,84262233.64417213,5,31991077.517329995
2025-11-06,171930431.5492991,33148853.06419167,8,31834439.176951364
2025-11-09,172967515.07512918,86623.8641916737,10,32055575.657485902
2025-11-10,172164244.68528542,16816926.814191673,9,32074003.69753045
2025-11-11,173559314.41419166,16339601.91419167,9,32451778.518443618
2025-11-12,175655036.2824534,50980470.21800026,7,32700557.059044972
2025-11-13,178562677.6369944,50044727.6369944,7,32451778.518443618
2025-11-16,176449169.7869944,65786819.7869944,6,32313568.21810953
2025-11-17,173390290.35015967,101640590.35015967,4,31429022.295971375
2025-11-18,174139297.50015968,118916147.50015968,3,31373738.175837737
2025-11-19,173804607.64973244,84241657.22248635,5,31871295.257040452
2025-11-20,175279220.10926613,14484429.215711448,9,31852867.21699591
2025-11-24,176985307.53850198,78126.94157815166,10,31797583.096862275
2025-11-25,180473997.5897715,78126.94157815166,10,32433350.47839907
2025-11-26,180154567.40788674,78126.94157815166,10,32534704.69864407
2025-11-27,180744183.74157816,16704683.74157815,9,32636058.918889068
2025-11-30,179708878.97526956,33452219.44157815,8,32258284.097975895
2025-12-01,178695576.47526956,70317816.94157815,6,32258284.097975895
2025-12-02,177966187.19157815,141925887.19157815,2,32212213.997864537
2025-12-03,178718473.89157814,124144823.89157815,3,32857195.399423603
2025-12-04,178417223.89157814,124144823.89157815,3,32451778.518443618
2025-12-07,178766609.33180642,103785099.56007792,4,32709771.079067245
2025-12-08,178617056.00684306,32690065.772468064,8,32691343.039022703
2025-12-09,178846278.51636454,70228.52246806398,10,32728199.11911179
2025-12-10,176964693.49855447,37930443.49855448,8,32479420.578510437
2025-12-11,178856793.49855447,37930443.49855448,8,33105973.940024965
2025-12-14,181309793.49855447,37930443.49855448,8,33225756.200314507
2025-12-15,179466443.49855447,37930443.49855448,8,32599202.83879998
2025-12-16,178228762.89855447,72626312.89855447,6,32589988.818777703
2025-12-17,178597157.28050026,126568157.28050026,3,32442564.49842135
2025-12-18,179109430.28050026,108973580.28050026,4,32737413.139134064
2025-12-21,178685840.88933817,52760099.72722879,7,32912479.51955724
2025-12-22,179112876.52918193,964405.7772287913,10,33059903.8399136
2025-12-23,178041688.42468974,1430668.5272287913,10,32921693.539579514
2025-12-24,178162183.5881663,2402604.8772287928,10,33041475.799869057
2025-12-25,177359868.1772288,35206468.17722879,8,33059903.8399136
2025-12-28,179785040.9772288,144240.97722879425,10,33161258.0601586
2025-12-29,178596390.3772288,17976990.377228793,9,32976977.659713145
2026-01-04,180569625.3772288,44075.37722879276,10,33631173.08129449
2026-01-05,185885175.3772288,44075.37722879276,10,34220870.36271993
2026-01-06,184793375.3772288,44075.37722879276,10,33944449.76205176
2026-01-07,185131425.3772288,44075.37722879276,10,33677243.18140586
2026-01-08,188021175.3772288,44075.37722879276,10,33999733.88218539
2026-01-12,192715778.2772288,151778.277228795,10,34782925.58407855
2026-01-13,196660678.2772288,151778.277228795,10,35234412.5651699
2026-01-14,199882778.2772288,151778.277228795,10,35510833.16583807
2026-01-15,199939528.2772288,151778.277228795,10,35455549.04570444
2026-01-18,199175078.2772288,151778.277228795,10,35381836.88552626
2026-01-19,196959754.9272288,40734504.92722879,8,35050132.164724454
2026-01-20,195340820.4772288,136972620.4772288,3,34727641.46394492
2026-01-21,196054147.4772288,78290997.47722879,6,35022490.104657635
